Toxpi.Score,HCluster,Transmissible.Cases,Disease.Spread,Population.Mobility,Residential.Density,Social.Distancing,Testing,Population.Demographics,Air.Pollution,Age.Distribution,Comorbidities,Health.Disparities,Hospital.Beds,COUNTY_NAM,pvi_image_path
0.4165555027731069,4,0.13157648269089672,0.12144087546863949,0.6477815101001647,0.667,0.6486486486486487,0.5691096435820889,0.2563499895429961,0.5149700598802395,0.6441567395133083,0.3760740740520491,0.2950709121074921,0.39624112555057234, CAMBRIA,/images/20210408_images_11.svg
0.3248820446735648,4,0.07321487913066292,0.1334937262960921,0.5487056955138776,0.475,0.45945945945945943,0.5691096435820889,0.21670810222041598,0.3532934131736527,0.7195778173951984,0.28142179372683257,0.18796557237333178,0, CAMERON,/images/20210408_images_12.svg
0.39670466999217446,2,0.19545382445734344,0.2260962922792849,0.6302122761731452,0.2216,0.6486486486486487,0.5691096435820889,0.36055295514827335,0.43113772455089816,0.6207997313712245,0.3676589269611256,0.2794068879836736,0.4559977464002046, CARBON,/images/20210408_images_13.svg
0.4178668020811491,4,0.18713167002123984,0.23477651887462914,0.6610615466632287,0.9701,0.6486486486486487,0.5691096435820889,0.31268338659247796,0.3532934131736527,0.46689449529952165,0.19720497272713775,0.2056535865302642,0.5069357966138585, CENTRE,/images/20210408_images_14.svg
0.4198483559708885,4,0.2337935051737706,0.253527894904265,0.7186010548217807,0.3387,1,0.5691096435820889,0.46353152861980595,0.44311377245508987,0.5215324091055006,0.1767103228602005,0.06428843417076896,0.48253914726862346, CHESTER,/images/20210408_images_15.svg
0.4072991840730243,4,0.0719534177403562,0.09971640499403094,0.6083933337313323,0.774,0.6486486486486487,0.5691096435820889,0.18074640780462742,0.4730538922155689,0.5938927650957907,0.3922121729269588,0.385289656483231,0.4723030671533004, CLARION,/images/20210408_images_16.svg
0.44207875305108224,4,0.22824588774876664,0.2645219875329887,0.5920852015771941,0.73,0.5405405405405405,0.5691096435820889,0.3084893351119003,0.4670658682634731,0.613308186513927,0.41841977922704604,0.38577666655065035,0.3966269572665957, CLEARFIELD,/images/20210408_images_17.svg
0.41969640180114154,4,0.20609183215522175,0.20918199254003572,0.5601444473851812,0.7287,0.6486486486486487,0.5691096435820889,0.19918748967528152,0.40119760479041916,0.579673914473061,0.34006526220551053,0.3823368021371513,0.43464126591770896, CLINTON,/images/20210408_images_18.svg
0.39306192775547677,4,0.12174789200036525,0.12749964305811037,0.6543442499101659,0.5196,0.6486486486486487,0.5691096435820889,0.28185582873753634,0.44910179640718567,0.5878652729484978,0.3575499392291161,0.254688409949652,0.44478151200119964, COLUMBIA,/images/20210408_images_19.svg
0.3997685886321066,4,0.05800048115601923,0.06240811874614699,0.5629848244344253,0.7412,0.6486486486486487,0.5691096435820889,0.23242842172532427,0.4730538922155689,0.6075890184122873,0.43738291999827156,0.3416049569447649,0.41379953935366137, CRAWFORD,/images/20210408_images_20.svg
0.40910024134613715,4,0.12943548717385278,0.14880892370231466,0.7232846086508863,0.4712,1,0.5691096435820889,0.3752555131629221,0.407185628742515,0.5755097168756041,0.2773513827329953,0.07491984841617573,0.4838869897554763, CUMBERLAND,/images/20210408_images_21.svg
0.4616089674376705,4,0.15626636660438264,0.1654905457697728,0.7491624698060755,0.6562,1,0.5691096435820889,0.6011298187890984,0.4610778443113772,0.5380992168517501,0.36139725747473905,0.193675390193527,0.33369852513276355, DAUPHIN,/images/20210408_images_22.svg
0.4733101955029855,4,0.20240329587721914,0.2121925309987365,0.8238043906142288,0.7272,1,0.5691096435820889,0.4956767759180807,0.532934131736527,0.5287228277828,0.2644521585986794,0.13428707432066042,0.45617187208367493, DELAWARE,/images/20210408_images_23.svg
0.34041121763254606,2,0.2108706023704497,0.23409150999349757,0.5501778881844462,0.2015,0.5405405405405405,0.5691096435820889,0.07721212946807951,0.407185628742515,0.6388951207196634,0.3039843786467323,0.10012533651761667,0.44437458616454045, ELK,/images/20210408_images_24.svg
0.42526447708568194,4,0.09894522554475951,0.11002018157723424,0.7034022549441997,0.7848,0.6486486486486487,0.5691096435820889,0.43769179635465705,0.4730538922155689,0.5539608364828539,0.3727787989153822,0.26976502023019633,0.4004438350938247, ERIE,/images/20210408_images_25.svg
0.44909467807153963,4,0.17234612454387147,0.15848651851996973,0.6136460567968365,0.7479,0.6486486486486487,0.5691096435820889,0.2853636680589331,0.5089820359281437,0.6207997313712245,0.5000425274785142,0.37451552913889663,0.4691341285425893, FAYETTE,/images/20210408_images_26.svg
0.34001931750629305,4,0,0.01343543592020127,0.49248725833875473,0.4897,0.2702702702702702,0.5691096435820889,0.6094830441901051,0.407185628742515,0.6561524538860896,0.3214151079447548,0.42772034391398506,0, FOREST,/images/20210408_images_27.svg
0.3996852611066203,2,0.15144784697732613,0.15576654360542594,0.6486774186040896,0.2579,0.7297297297297297,0.5691096435820889,0.4155728776693651,0.44311377245508987,0.595880459448231,0.37386048199838273,0.26499144174258527,0.48145409871432443, FRANKLIN,/images/20210408_images_28.svg
0.3320921714086461,4,0.12484928948393133,0.11751409805355918,0.5538873365407406,0.2095,0.2702702702702702,0.5691096435820889,0.20347252180749173,0.4131736526946108,0.6299572389493907,0.38043893817332197,0.2908663746072641,0.5191917864925792, FULTON,/images/20210408_images_29.svg
0.42733378568718183,4,0.19942788086176827,0.202181904989258,0.5909025112050547,0.8325,0.5405405405405405,0.5691096435820889,0.2910379214071596,0.47904191616766467,0.579673914473061,0.3649346689180456,0.25796408313691416,0.4726129340203895, GREENE,/images/20210408_images_30.svg
0.3993107910126567,4,0.09646040196036519,0.09886437513248299,0.5811089209292981,0.6657,0.5405405405405405,0.5691096435820889,0.324460241133808,0.4670658682634731,0.6189409155096902,0.3878703699076104,0.31268763440811526,0.466635121832858, HUNTINGDON,/images/20210408_images_31.svg
0.44551963583040893,4,0.1520474874232679,0.1510310420242964,0.6391836757029873,0.9198,0.6486486486486487,0.5691096435820889,0.22986253084710087,0.5209580838323353,0.5837920978957992,0.3630283361346229,0.39753775266073244,0.4828808780109546, INDIANA,/images/20210408_images_32.svg
0.3684163505532971,4,0.10199573119666659,0.11753347702751256,0.6085905157580098,0.4594,0.5405405405405405,0.5691096435820889,0.10102212770286469,0.4670658682634731,0.6207997313712245,0.3937903303895194,0.2891781420462419,0.48390283151365504, JEFFERSON,/images/20210408_images_33.svg
0.356980923310067,4,0.1661614555644323,0.1459750137623835,0.5634059813310958,0.5326,0.2702702702702702,0.5691096435820889,0.25670142452320244,0.4730538922155689,0.6075890184122873,0.3417651632273903,0.3593750020216611,0, JUNIATA,/images/20210408_images_34.svg
0.44928668624500634,4,0.23514524964549754,0.24141793186558946,0.7151516813780471,0.652,0.7297297297297297,0.5691096435820889,0.4307514493953914,0.4131736526946108,0.6056629582719985,0.3662629843943728,0.21840978274356684,0.4145192116524685, LACKAWANNA,/images/20210408_images_35.svg
0.4715312784671193,4,0.18046941476076886,0.19122971533895264,0.7009336490361827,0.7485,1,0.5691096435820889,0.48595998346724395,0.49101796407185627,0.560557323866868,0.2757950504337666,0.27838771202696205,0.4741825195652494, LANCASTER,/images/20210408_images_36.svg
0.42499482155020524,4,0.18019678937594585,0.18288974777619457,0.6363403899228971,0.5253,0.7297297297297297,0.5691096435820889,0.266064632565608,0.502994011976048,0.6388951207196634,0.42878973910157375,0.27107738556330857,0.4043955377773715, LAWRENCE,/images/20210408_images_37.svg
0.44444070413255726,4,0.13178018643517334,0.1525883147133577,0.6901504743493418,0.6135,0.8108108108108107,0.5691096435820889,0.4467914926984662,0.592814371257485,0.595880459448231,0.3326442502160306,0.27754385451906916,0.4410376426616614, LEBANON,/images/20210408_images_38.svg
0.4924024483304231,4,0.20719489367407765,0.2243542845141326,0.768991650091012,0.7221,1,0.5691096435820889,0.6538297359525072,0.49101796407185627,0.540406913436432,0.3304276774727026,0.26280869470821644,0.37234789674642554, LEHIGH,/images/20210408_images_39.svg
0.44432115551543155,4,0.18438598909292142,0.19496072112352086,0.6985864850813239,0.6342,0.6486486486486487,0.5691096435820889,0.5403288366089004,0.43712574850299407,0.6075890184122873,0.35548224289000335,0.29076325371891837,0.4274704664073294, LUZERNE,/images/20210408_images_40.svg
0.42054893591986586,4,0.1987769438572524,0.21333351192907998,0.6232518229334398,0.6708,0.5405405405405405,0.5691096435820889,0.34244495179949613,0.4251497005988024,0.5898852876912913,0.39908331173062705,0.2642402248320016,0.4574941993647298, LYCOMING,/images/20210408_images_41.svg
0.38582368254895916,4,0.07898115710948557,0.0980393875386732,0.5700342437978427,0.703,0.5405405405405405,0.5691096435820889,0.3102415984496221,0.37724550898203596,0.5898852876912913,0.3916655095676151,0.317172552040144,0.4148571213355167, MCKEAN,/images/20210408_images_42.svg
0.4215178709556921,4,0.0904734340583084,0.0923485899214054,0.6370154251116773,0.8446,0.7297297297297297,0.5691096435820889,0.3232421656247133,0.4131736526946108,0.6317620454190964,0.38678323429453293,0.2776419293413603,0.3671153620837363, MERCER,/images/20210408_images_43.svg
0.3850138848828498,4,0.06791464443563497,0.0967795074540814,0.6415858805524007,0.5097,0.5405405405405405,0.5691096435820889,0.1519693656596798,0.44910179640718567,0.6335581539925471,0.4878831150436308,0.3890783463860399,0.4439407081107626, MIFFLIN,/images/20210408_images_44.svg
0.4525898117574181,2,0.34170849693297123,0.35223751795577674,0.6624178802537903,0.1194,0.8108108108108107,0.5691096435820889,0.6527826844654803,0.4131736526946108,0.542700408721451,0.3173489739223281,0.2970472879788603,0.4843826064559812, MONROE,/images/20210408_images_45.svg
0.4207522053473561,4,0.22064182459677859,0.2241582424211055,0.7830422415655364,0.404,1,0.5691096435820889,0.46122101492673673,0.3712574850299401,0.558371441896005,0.18752405967740074,0.03975264960518415,0.44288069571312, MONTGOMERY,/images/20210408_images_46.svg
0.3929558404665247,4,0.11414827421988102,0.12851987011289737,0.6725358750134249,0.7778,0.7297297297297297,0.5691096435820889,0.25259585744817326,0.4550898203592814,0.626321192473144,0.28909299377007014,0.09879162244350442,0.18250130081198024, MONTOUR,/images/20210408_images_47.svg
0.4576508648806988,4,0.2376630858164946,0.26153554172211474,0.7264098517465811,0.447,1,0.5691096435820889,0.5409571533149995,0.4191616766467066,0.5837920978957992,0.2993870348240903,0.1381554661898695,0.5434748028126127, NORTHAMPTON,/images/20210408_images_48.svg
0.4353646078444504,4,0.11148066462681779,0.12808675460442598,0.6523222238605418,0.7313,0.7297297297297297,0.5691096435820889,0.33927742929350013,0.49101796407185627,0.6281436499318728,0.4407366362644821,0.27490346810944477,0.4855436286857108, NORTHUMBERLAND,/images/20210408_images_49.svg
0.3548679050019879,2,0.22592713514748636,0.21839412543637912,0.5983490938687646,0.1614,0.6486486486486487,0.5691096435820889,0.22706900353019324,0.502994011976048,0.5670390838965326,0.27486358302842334,0.21236084340724357,0, PERRY,/images/20210408_images_50.svg
0.53943851617173455,4,0.19948029402556008,0.2112355037562487,0.8974263048009035,0.8949,1,0.5691096435820889,0.7601327801000713,0.49101796407185627,0.46408171358848016,0.36794693655226435,0.5058232249201138,0.3764487951777609, PHILADELPHIA,/images/20210408_images_51.svg
0.38130361096387605,2,0.2836369466883294,0.34889336016096617,0.5963458888384768,0.0048,0.6486486486486487,0.5691096435820889,0.5419845902954286,0.3592814371257485,0.6441567395133083,0.33182639586377033,0.18660274637967403,0, PIKE,/images/20210408_images_52.svg
0.3381773603725311,4,0.09665717454055042,0.07163045273314951,0.5216365469428995,0.2875,0.45945945945945943,0.5691096435820889,0.18275256883745372,0.33532934131736525,0.667774075480636,0.3474586410953242,0.37453920683346026,0.4083987167800017, POTTER,/images/20210408_images_53.svg
0.4266697324792635,4,0.15850359000330966,0.15805827766518002,0.6465158572298653,0.4715,0.7297297297297297,0.5691096435820889,0.39191360507841094,0.5089820359281437,0.613308186513927,0.40615745473066817,0.2960498489220762,0.44963436087003816, SCHUYLKILL,/images/20210408_images_54.svg
0.3661800090549146,4,0.10502159408201997,0.10675898812085617,0.6357904850234957,0.575,0.6486486486486487,0.5691096435820889,0.19468695917171278,0.47904191616766467,0.5755097168756041,0.30230501637056956,0.28122424808116875,0, SNYDER,/images/20210408_images_55.svg
0.3975644576951334,4,0.08558119478282947,0.09035130780907226,0.5779610465291012,0.7564,0.5405405405405405,0.5691096435820889,0.24657770322110523,0.4610778443113772,0.6424111072462477,0.39440032641722206,0.30796710430723145,0.4279635283452874, SOMERSET,/images/20210408_images_56.svg
0.36431096659519885,4,0.17718192932643304,0.1282452550058186,0.47324459678242364,0.3779,0.45945945945945943,0.5691096435820889,0.38103125413658934,0.3532934131736527,0.7307874385574278,0.37305820973028975,0.3289256161990624,0, SULLIVAN,/images/20210408_images_57.svg
0.38854532233773464,2,0.31343996585952655,0.3942944175644713,0.5678561718514443,0.1519,0.5405405405405405,0.5691096435820889,0.13801795077454554,0.3712574850299401,0.6578350382684304,0.37855512736197267,0.2627795827886709,0.476435731185997, SUSQUEHANNA,/images/20210408_images_58.svg
0.38632145869326096,4,0.17758306554031275,0.1969890104125687,0.5667413548625754,0.4295,0.6486486486486487,0.5691096435820889,0.16479220810097428,0.32934131736526945,0.6335581539925471,0.38674670293089064,0.31964628888365887,0.4769634924840864, TIOGA,/images/20210408_images_59.svg
0.4360931348132561,4,0.11374005876065012,0.0817991722824683,0.6581622991460483,0.8535,0.7297297297297297,0.5691096435820889,0.5028080684969958,0.4610778443113772,0.5627304600978258,0.26575297296281536,0.30499548894633355,0.43609588969925606, UNION,/images/20210408_images_60.svg
0.3804941601332883,4,0.09583075225610917,0.09210471160295106,0.6054335264538571,0.4912,0.5405405405405405,0.5691096435820889,0.1648696198652295,0.4670658682634731,0.6388951207196634,0.4576095488433884,0.3252108058787446,0.4212261821547393, VENANGO,/images/20210408_images_61.svg
0.34875819314535605,4,0.14504122806839315,0.11918714231863214,0.5865429922043548,0.2853,0.5405405405405405,0.5691096435820889,0.13812490186883356,0.4131736526946108,0.6493451083308717,0.3202936778577651,0.2026187012642207,0.4644631092867311, WARREN,/images/20210408_images_62.svg
0.40312957138968974,4,0.20100193464788063,0.2207423305519015,0.643982889511976,0.4868,0.7297297297297297,0.5691096435820889,0.271542540072888,0.43712574850299407,0.6114115319998742,0.3640813477102786,0.0958652922907885,0.4331898341497027, WASHINGTON,/images/20210408_images_63.svg
0.38711791447962235,2,0.22868455302302396,0.21509023560322207,0.5520076148417413,0.2318,0.5405405405405405,0.5691096435820889,0.3862181502046255,0.3712574850299401,0.6694051144412375,0.34331642966973874,0.26191178881359617,0.46830132702520033, WAYNE,/images/20210408_images_64.svg
0.3894138375312411,4,0.19064373437142718,0.19702882070515673,0.6625205214177305,0.3967,0.7297297297297297,0.5691096435820889,0.20300163195155113,0.407185628742515,0.6476236650502001,0.3595878764362576,0.07320276270822625,0.487775526482136, WESTMORELAND,/images/20210408_images_65.svg
0.4671824257553867,1,0.6523130661384718,0.5950802222885581,0.6061159360246511,0.1748,0.5405405405405405,0.5691096435820889,0.20924120562068943,0.38922155688622756,0.613308186513927,0.3994077428795993,0.1627549088195272,0.4939156491692485, WYOMING,/images/20210408_images_66.svg
0.43456708660652515,4,0.17819632216753703,0.19984168281001558,0.7060381997729303,0.3862,1,0.5691096435820889,0.4871546373689668,0.4610778443113772,0.5517358041566147,0.3133903205456015,0.1745769358811913,0.47478710027788634, YORK,/images/20210408_images_67.svg
