Toxpi.Score,HCluster,Transmissible.Cases,Disease.Spread,Population.Mobility,Residential.Density,Social.Distancing,Testing,Population.Demographics,Air.Pollution,Age.Distribution,Comorbidities,Health.Disparities,Hospital.Beds,COUNTY_NAM,pvi_image_path
0.35565969640314216,1,0.04078958233272247,0.1156010230179028,0.5520076148417413,0.2318,0.675,0.5609044911850406,0.3862181502046255,0.3712574850299401,0.6694051144412375,0.34331642966973874,0.26191178881359617,0.46830132702520033,WAYNE,/images/20210504_images_55.png
0.35058465745207823,1,0.01767721273289519,0.0668058455114822,0.5667413548625754,0.4295,0.675,0.5609044911850406,0.16479220810097428,0.32934131736526945,0.6335581539925471,0.38674670293089064,0.31964628888365887,0.4769634924840864,TIOGA,/images/20210504_images_56.png
0.34855500043127924,1,0.022454850827735448,0.0608108108108108,0.5634059813310958,0.5326,0.575,0.5609044911850406,0.25670142452320244,0.4730538922155689,0.6075890184122873,0.3417651632273903,0.3593750020216611,0,JUNIATA,/images/20210504_images_57.png
0.3461513414417334,1,0.019168563109615587,0.0543478260869566,0.5538873365407406,0.2095,0.75,0.5609044911850406,0.20347252180749173,0.4131736526946108,0.6299572389493907,0.38043893817332197,0.2908663746072641,0.5191917864925792,FULTON,/images/20210504_images_58.png
0.34347334924597156,1,0.033788313456244945,0.1037037037037038,0.5216365469428995,0.2875,0.675,0.5609044911850406,0.18275256883745372,0.33532934131736525,0.667774075480636,0.3474586410953242,0.37453920683346026,0.4083987167800017,POTTER,/images/20210504_images_59.png
0.3400433495031923,1,0.06575141790329847,0.1676792223572296,0.5678561718514443,0.1519,0.675,0.5609044911850406,0.13801795077454554,0.3712574850299401,0.6578350382684304,0.37855512736197267,0.2627795827886709,0.476435731185997,SUSQUEHANNA,/images/20210504_images_60.png
0.3358638324538173,1,0.03885481171890341,0.1268980477223428,0.6061159360246511,0.1748,0.675,0.5609044911850406,0.20924120562068943,0.38922155688622756,0.613308186513927,0.3994077428795993,0.1627549088195272,0.4939156491692485,WYOMING,/images/20210504_images_61.png
0.3320710384994738,1,0.023157720987297823,0.0589171974522294,0.5865429922043548,0.2853,0.675,0.5609044911850406,0.13812490186883356,0.4131736526946108,0.6493451083308717,0.3202936778577651,0.2026187012642207,0.4644631092867311,WARREN,/images/20210504_images_62.png
0.33135084165239576,1,0.042247144845101184,0.1207307386814932,0.5963458888384768,0.0048,0.75,0.5609044911850406,0.5419845902954286,0.3592814371257485,0.6441567395133083,0.33182639586377033,0.18660274637967403,0,PIKE,/images/20210504_images_63.png
0.33133280649433783,1,0.06094276422526209,0.170316301703163,0.47324459678242364,0.3779,0.32499999999999996,0.5609044911850406,0.38103125413658934,0.3532934131736527,0.7307874385574278,0.37305820973028975,0.3289256161990624,0,SULLIVAN,/images/20210504_images_64.png
0.3126506454160586,1,0.032260363722575354,0.095004095004095,0.5983490938687646,0.1614,0.675,0.5609044911850406,0.22706900353019324,0.502994011976048,0.5670390838965326,0.27486358302842334,0.21236084340724357,0,PERRY,/images/20210504_images_65.png
0.2975900317907866,1,0.015002163339282915,0.0275862068965518,0.5487056955138776,0.475,0.32499999999999996,0.5609044911850406,0.21670810222041598,0.3532934131736527,0.7195778173951984,0.28142179372683257,0.18796557237333178,0,CAMERON,/images/20210504_images_66.png
0.29572065033995765,1,0.013919266845111711,0.0490753911806544,0.5501778881844462,0.2015,0.575,0.5609044911850406,0.07721212946807951,0.407185628742515,0.6388951207196634,0.3039843786467323,0.10012533651761667,0.44437458616454045,ELK,/images/20210504_images_67.png
