county,total,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_NA,PCT_PI,PCT_HISP,PCT_NHISP,BAC_TOTAL,WA_TOTAL,IAC_TOTAL,AAC_TOTAL,NAC_TOTAL,H_TOTAL,NH_TOTAL,EXP_WHITE,EXP_BLACK,EXP_NA,EXP_ASIAN,EXP_PI,EXP_HISP,EXP_NHISP,adm_hisp,adm_nhisp,adm_unk_eth,total_adm,adm_white,adm_black,adm_na,adm_asian,adm_pi,rate_white,rate_black,rate_na,rate_asian,rate_pi,rate_hisp,rate_nhisp,pct_adm,adj_exp_white,adj_exp_black,adj_exp_na,adj_exp_asian,adj_exp_pi,adj_exp_hisp,adj_exp_nhisp,pae_white,pae_black,pae_na,pae_asian,pae_pi,pae_hisp,pae_nhisp,pae_white_adj,pae_black_adj,pae_na_adj,pae_asian_adj,pae_pi_adj,pae_hisp_adj,pae_nhisp_adj,diff_ae_white,diff_ae_black,diff_ae_na,diff_ae_asian,diff_ae_pi,diff_ae_hisp,diff_ae_nhisp,pd_ae_white,pd_ae_black,pd_ae_na,pd_ae_asian,pd_ae_pi,pd_ae_hisp,pd_ae_nhisp,arcgis_county
PERRY,10100,0.9683234389218702,0.01705160982796724,0.007453308488971703,0.007561641461195129,0.0011483295055683149,0.022034926550244832,0.9779650734497551,787,44692,349,344,53,1017,45137,9780.066733110889,172.22125926246912,76.3725787580708,75.2784157386142,11.59812800623998,222.5527581574728,9877.447241842527,101,9795,5680,16645,11130,38,0,0,0,24903.785912467556,4828.4625158831,0,0,0,9931.170108161257,21700.600394354962,1.648019801980198,16117.743640854529,283.82404558651467,125.86352212159291,124.06031979893399,19.1139446201846,366.7713524288252,16278.228647571173,1.1380290445584431,0.22064639500798874,0,0,0,0.4538249754178958,0.9916529807931278,0.690543307301909,0.1338857668717745,0,0,0,0.2753759238041903,0.6017239474923756,-4987.743640854529,-245.82404558651467,-125.86352212159291,-124.06031979893399,-19.1139446201846,-265.7713524288252,-6483.2286475711735,-30.945669269809095,-86.61142331282254,-100,-100,-100,-72.46240761958097,-39.827605250762446,"Perry County, Pennsylvania"
PHILADELPHIA,2770,0.4477371696750173,0.45766144309898005,0.08451545600129326,0.017533556623170615,0.003010876538906486,0.15061518370893512,0.8493848162910649,724749,709033,27766,133838,4768,238513,1345079,1240.231959999798,1267.7221973841747,48.5679518461826,234.10781312358233,8.340128012770966,417.2040588737503,2352.7959411262495,4723,55910,29003,93538,40809,21417,17,627,289,5755.585424091685,2955.092038761006,61.225959806958144,468.4768152542626,6061.241610738255,1980.1855664051855,4156.633179166428,33.768231046931405,41880.43937706177,42808.73606459239,1640.053819418133,7905.4067234489685,281.63136969623486,14088.243053766371,79449.75694623361,32.90432863865776,16.894079826157466,0.3500250546664999,2.678253201523929,34.65174629903326,11.320599355504406,23.76321678506326,0.9744167111663923,0.5002950792026363,0.010365513496399375,0.07931280728924377,1.0261640963920777,0.335244074223815,0.7037151798694139,-1071.439377061768,-21391.73606459239,-1623.053819418133,-7278.4067234489685,7.368630303765144,-9365.243053766371,-23539.75694623361,-2.558328883360772,-49.970492079736374,-98.96344865036006,-92.06871927107562,2.616409639207773,-66.4755925776185,-29.62848201305861,"Philadelphia County, Pennsylvania"
PIKE,5000,0.8941914664754392,0.07513445679455001,0.02015059160989602,0.012764431695948368,0.0018286124058802438,0.11337396916457512,0.8866260308354249,4191,49878,712,1124,102,6324,49456,4470.9573323771965,375.67228397275005,63.82215847974184,100.75295804948011,9.14306202940122,566.8698458228756,4433.1301541771245,734,9696,7261,18289,11424,508,0,5,19,22903.885480572597,12121.212121212122,0,444.8398576512456,18627.450980392157,11606.578115117014,19605.305726302166,3.6578,16353.86773036931,1374.1340803155251,233.4486912871997,368.53416995338836,33.443492291143784,2073.4965220509143,16215.503477949085,2.555157464212679,1.3522424242424245,0,0.04962633451957295,2.078078431372549,1.2948298545224541,2.1871679068262697,0.6985503483549343,0.3696873596813452,0,0.013567262977629436,0.5681224865691259,0.35399143051081366,0.5979462810504319,-4929.867730369309,-866.1340803155251,-233.4486912871997,-363.53416995338836,-14.443492291143784,-1339.4965220509143,-6519.503477949085,-30.144965164506566,-63.031264031865476,-100,-98.64327370223705,-43.18775134308741,-64.60085694891863,-40.20537189495681,"Pike County, Pennsylvania"
POTTER,6010,0.9759971124345787,0.010587739878481621,0.005654815616916321,0.008422065812428563,5.414185165132648e-4,0.013715935751669375,0.9862840642483306,176,16224,140,94,9,228,16395,5865.742645731818,63.632316669674545,50.61661553269566,33.985441857667084,3.2539252842447213,82.43277386753294,5927.567226132467,70,1785,1175,3872,2462,0,0,0,0,15175.049309664695,0,0,0,0,30701.754385964912,10887.465690759378,0.6442595673876872,3779.0608193466887,40.99572880948084,32.61023882572339,21.895446068699993,2.0963724959393613,53.10810323046382,3818.8918967695363,0.41972519912571743,0,0,0,0,0.8491768105788597,0.3011353447212864,0.651484619510734,0,0,0,0,1.3180662788168769,0.4674130738055091,-1317.0608193466887,-40.99572880948084,-32.61023882572339,-21.895446068699993,-2.0963724959393613,16.89189676953618,-2033.8918967695363,-34.8515380489266,-100,-100,-100,-100,31.80662788168769,-53.258692619449086,"Potter County, Pennsylvania"
SCHUYLKILL,45320,0.9431089800091669,0.041857349363607514,0.008630962874167048,0.006853999929485597,0.0011705390826076225,0.04768183901561894,0.952318160984381,5936,133747,972,1224,166,6762,135053,42741.698974015446,1896.9750731586926,310.6232768042873,391.1552374572506,53.048831223777455,2160.94094418785,43159.05905581215,1016,43975,12070,58538,47740,1067,0,8,24,35694.258562808885,17975.06738544474,0,653.5947712418301,14457.831325301204,15025.140490979,32561.290752519384,1.2916593115622241,55207.71347177661,2450.2455170468565,401.2194478722279,505.23930472799066,68.52101681768501,2791.1994922963013,55746.800507703694,1.1169420295862185,0.5624744442336378,0,0.020452237970798794,0.4524133604142962,0.47016555576526636,1.0189054386735517,0.8647342372620763,0.4354665655244195,0,0.01583408085067138,0.35025749929918865,0.36400121267009244,0.7888345088777438,-7467.713471776609,-1383.2455170468565,-401.2194478722279,-497.23930472799066,-44.52101681768501,-1775.1994922963013,-11771.800507703694,-13.526576273792369,-56.453343447558055,-100,-98.41659191493287,-64.97425007008113,-63.59987873299075,-21.116549112225623,"Schuylkill County, Pennsylvania"
SNYDER,5640,0.966484031788341,0.019250703391085443,0.00920578508317291,0.005207562071178242,0.0010118959474801322,0.021595340342563798,0.9784046596574362,780,39160,211,373,41,875,39643,5450.969939286243,108.5739671257219,29.370650081445284,51.92062786909521,5.7070931437879455,121.79771953205982,5518.20228046794,145,11071,967,12537,9967,67,0,0,0,25451.991828396327,8589.74358974359,0,0,0,16571.42857142857,27926.74620992357,2.222872340425532,12116.810306530431,241.3460684140382,65.28720568636162,115.41292758773878,12.686139493558418,270.7407818747223,12266.259218125277,1.8284819235868124,0.6170908346972177,0,0,0,1.1904984802431613,2.0062693314427005,0.8225762183161539,0.27760966002172033,0,0,0,0.5355676340888115,0.9025571531735529,-2149.8103065304313,-174.3460684140382,-65.28720568636162,-115.41292758773878,-12.686139493558418,-125.7407818747223,-1195.2592181252767,-17.742378168384608,-72.23903399782796,-100,-100,-100,-46.443236591118854,-9.744284682644711,"Snyder County, Pennsylvania"
SOMERSET,36240,0.9544211609270089,0.03378817413905133,0.007485921594108729,0.004697314273337665,6.768464370803552e-4,0.015310266406757634,0.9846897335932424,2496,70505,347,553,50,1131,72741,34588.2228719948,1224.4834307992203,170.23066926575697,271.28979857050035,24.528914879792072,554.8440545808967,35685.15594541911,197,16075,7192,24830,19076,541,0,6,22,27056.237146301683,21674.67948717949,0,1084.99095840868,44000,17418.213969938108,22098.95382246601,0.6851545253863135,23698.277425817632,838.9603638726446,116.63431340697423,185.87543318171976,16.80609703270522,380.15391487979207,24449.84608512021,0.5515172048762687,0.44181896332144677,0,0.022116570662131897,0.8969006622516557,0.3550547192017847,0.45046741632814813,0.8049530207296003,0.6448457201276371,0,0.032279682674009665,1.3090487313733385,0.5182111568212919,0.65746835149948,-4622.277425817632,-297.9603638726446,-116.63431340697423,-179.87543318171976,5.193902967294779,-183.15391487979207,-8374.84608512021,-19.50469792703997,-35.51542798723629,-100,-96.77203173259903,30.904873137333855,-48.17888431787081,-34.253164850051995,"Somerset County, Pennsylvania"
SULLIVAN,200,0.9428900592495063,0.041474654377880185,0.00576036866359447,0.010862409479921,3.291639236339697e-4,0.01991441737985517,0.9800855826201448,252,5729,66,35,2,121,5955,188.57801184990126,8.294930875576037,2.1724818959842,1.1520737327188941,0.06583278472679394,3.982883475971034,196.01711652402895,24,2341,540,3010,2546,0,0,0,0,44440.56554372491,0,0,0,0,19834.710743801654,39311.50293870697,15.05,2838.099078341014,124.83870967741937,32.69585253456221,17.338709677419356,0.9907834101382488,59.942396313364064,2950.057603686636,13.501043812183626,0,0,0,0,6.0257851239669415,11.942834592779178,0.8970793230686795,0,0,0,0,0.40038439361906586,0.793543826762736,-292.09907834101386,-124.83870967741937,-32.69585253456221,-17.338709677419356,-0.9907834101382488,-35.942396313364064,-609.057603686636,-10.292067693132045,-100,-100,-100,-100,-59.96156063809342,-20.645617323726395,"Sullivan County, Pennsylvania"
SUSQUEHANNA,9600,0.9770463510848126,0.010478303747534517,0.0060157790927021695,0.00648422090729783,0.001282051282051282,0.017233727810650887,0.9827662721893491,425,39629,263,244,52,699,39861,9379.644970414201,100.59171597633136,62.24852071005917,57.751479289940825,12.307692307692308,165.44378698224853,9434.556213017751,160,8896,2238,11606,9716,32,0,5,0,24517.398874561557,7529.411764705882,0,2049.180327868852,0,22889.842632331904,22317.553498406964,1.2089583333333334,11339.599950690335,121.6111932938856,75.25586785009861,69.81913214990138,14.87948717948718,200.01464497041422,11405.985355029587,1.0358601024502259,0.31811764705882356,0,0.08657786885245902,0,0.9670958512160228,0.9429166353076942,0.8568203501225373,0.2631336732521718,0,0.07161360856312309,0,0.7999414244075322,0.7799413836768796,-1623.5999506903354,-89.6111932938856,-75.25586785009861,-64.81913214990138,-14.87948717948718,-40.014644970414224,-2509.9853550295866,-14.317964987746269,-73.68663267478281,-100,-92.8386391436877,-100,-20.005857559246778,-22.00586163231204,"Susquehanna County, Pennsylvania"
TIOGA,10210,0.9723519292209388,0.013615138854755468,0.007520275251904645,0.0071270582452691075,6.881297616121898e-4,0.013172769722290489,0.9868272302777095,554,39565,290,306,28,536,40154,9927.713197345785,139.01056770705333,72.76726468419758,76.78201032194642,7.025804866060457,134.4939788645859,10075.506021135414,87,4494,5827,11971,7019,21,0,0,5,17740.427145204092,3790.613718411552,0,0,17857.14285714286,16231.34328358209,11191.911142102903,1.1724779627815867,11640.024944703859,162.9868272302777,85.31801425411648,90.02521504055049,8.237601376259523,157.69122634553946,11813.30877365446,0.7070107546898674,0.15106765152024101,0,0,0.7116622359031761,0.6468691069627377,0.44603218841544284,0.6030055806017497,0.12884476835867184,0,0,0.6069728033223146,0.551711100333268,0.38041839810556105,-4621.024944703859,-141.9868272302777,-85.31801425411648,-90.02521504055049,-3.237601376259523,-70.69122634553946,-7319.30877365446,-39.69944193982503,-87.11552316413281,-100,-100,-39.302719667768535,-44.8288899666732,-61.95816018944389,"Tioga County, Pennsylvania"
UNION,10090,0.8881755781149343,0.0814803296532421,0.021769553724148655,0.009774085345536131,0.0021547415420841015,0.0601106248750472,0.9398893751249527,3668,39983,440,980,97,2706,42311,8961.691583179687,822.1365262012129,98.62052113645956,219.65479707665992,21.741342159628584,606.5162049892263,9483.483795010774,259,13467,1172,15213,11032,157,0,0,22,27591.726483755596,4280.261723009814,0,0,22680.41237113402,9571.322985957133,31828.602491077974,1.5077304261645192,13511.815069862494,1239.560255014772,148.69316036164113,331.1802208054735,32.780083079725436,914.462936224093,14298.537063775906,1.2310175927841682,0.19096584934066682,0,0,1.0118970502590092,0.4270289859849675,1.4200477684250317,0.8164706179709629,0.12665782027524672,0,0,0.671139238619168,0.2832263503969186,0.9418446054958635,-2479.815069862494,-1082.560255014772,-148.69316036164113,-331.1802208054735,-10.780083079725436,-655.462936224093,-831.5370637759061,-18.35293820290371,-87.33421797247533,-100,-100,-32.8860761380832,-71.67736496030814,-5.815539450413654,"Union County, Pennsylvania"
VENANGO,16790,0.9690045116306322,0.018671510322064024,0.006503779223062049,0.006074100115232124,8.007656100466788e-4,0.010917755512587645,0.9890822444874123,956,49614,311,333,41,559,50642,16269.585750278315,313.494658307455,101.98414093474736,109.19845315521181,13.444854592683738,183.30911505634657,16606.69088494365,153,8096,6304,16164,11047,76,0,5,16,22265.89269157899,7949.79079497908,0,1501.5015015015015,39024.39024390244,27370.30411449016,15986.73038189645,0.9627159023228112,15662.988925997539,301.8062928458429,98.18175426261206,105.12708736157497,12.943575320794517,176.47460010546672,15987.525399894532,0.6789970051825706,0.242428373135035,0,0.045788194388551744,1.1900463400107497,0.8346557123085233,0.4875143432301848,0.7052932267393812,0.251817148288619,0,0.04756148130312941,1.2361344994296266,0.8669802901299248,0.5063948170523881,-4615.988925997539,-225.8062928458429,-98.18175426261206,-100.12708736157497,3.0564246792054828,-23.47460010546672,-7891.525399894532,-29.470677326061878,-74.8182851711381,-100,-95.24385186968706,23.61344994296266,-13.301970987007516,-49.36051829476119,"Venango County, Pennsylvania"
WARREN,8410,0.9772445703016359,0.009127455690121616,0.006927764152613082,0.006447371747869839,9.355009987105257e-4,0.01160526914616571,0.9883947308538343,361,38651,255,274,37,459,39092,8218.626836236757,76.76190235392279,54.22239639958535,58.262496523476024,7.867563399155521,97.60031351925362,8312.399686480747,104,9486,2973,13198,10990,24,0,7,0,28433.93443895371,6648.1994459833795,0,2554.7445255474454,0,22657.952069716775,24265.83444182953,1.569322235434007,12897.673838840989,120.46416019822509,85.09241232838613,91.43263128618746,12.346742180981517,153.16634219109503,13044.833657808906,1.3372063507670136,0.31265509665646685,0,0.12014589860871225,0,1.0655703475735652,1.1411867039343635,0.8520916358501731,0.19922938042740462,0,0.07655910041667449,0,0.6790003502874438,0.7271844355272009,-1907.6738388409885,-96.46416019822509,-85.09241232838613,-84.43263128618746,-12.346742180981517,-49.166342191095026,-3558.8336578089056,-14.790836414982689,-80.077061957259545,-100,-92.34408995833256,-100,-32.09996497125562,-27.281556447279907,"Warren County, Pennsylvania"
WASHINGTON,66750,0.9345612458820006,0.04550812006685409,0.014631577930421509,0.005946342830092069,9.081335922480171e-4,0.017626486585707524,0.9823735134142925,9421,193471,1231,3029,188,3649,203369,62381.96316262354,3037.6670144625105,396.91838390864564,976.6578268556357,60.61791728255514,1176.5679795959772,65573.43202040403,1254,67072,26216,98067,74448,1753,0,110,109,38480.18566090008,18607.36652160068,0,3631.5615714757346,57978.72340425532,34365.579610852285,32980.444413848716,1.4691685393258427,91649.61769991016,4462.84481059618,583.140002318639,1434.874952902646,89.05793699098629,1728.5766600005797,96338.42333999943,1.1934218839173354,0.5770876108717198,0,0.11262900575337284,1.798148218981592,1.0658117692703248,1.022853279650357,0.8123110807048459,0.3927987806875636,0,0.07666173263215594,1.2239223552981255,0.7254523499117357,0.6962123488702758,-17201.61769991016,-2709.8448105961797,-583.140002318639,-1324.874952902646,19.942063009013708,-474.57666000057975,-29266.423339999426,-18.76889192951541,-60.72012193124364,-100,-92.3338267367844,22.392235529812552,-27.45476500882643,-30.378765112972417,"Washington County, Pennsylvania"
WAYNE,39750,0.9420371631481662,0.0413075201867886,0.009942601420371632,0.0071213153030450435,0.0010312287187469599,0.04689172098453157,0.9531082790154685,2123,48416,366,511,53,2410,48985,37445.97723513961,1641.9739274248468,283.0722832960405,395.2184064597724,40.99134157019166,1863.94590913513,37886.05409086487,355,12738,6831,20445,16143,323,0,7,0,33342.28354263053,15214.31935939708,0,1369.86301369863,0,14730.290456431536,26003.878738389303,0.5143396226415095,19259.94980056426,844.532250218893,145.59529137075592,203.27648603949802,21.0834711547816,958.701235528748,19486.298764471252,0.43110104721345816,0.19671445118898437,0,0.017711725682777634,0,0.19045617056812547,0.33621870383887253,0.8381641783680588,0.38246023158533277,0,0.034435856976787034,0,0.37029262803047136,0.6536900698261278,-3116.94980056426,-521.532250218893,-145.59529137075592,-196.27648603949802,-21.0834711547816,-603.701235528748,-6748.298764471252,-16.18358216319412,-61.75397684146673,-100,-96.55641430232129,-100,-62.97073719695286,-34.630993017387226,"Wayne County, Pennsylvania"
WESTMORELAND,102540,0.9477799114875064,0.03614688166090755,0.01238090618303425,0.0044712790939881696,7.104968056177755e-4,0.012378052782208476,0.9876219472177915,12668,332158,1567,4339,249,4338,346121,97185.35212392891,3706.50124550946,458.4849582975469,1269.538120008332,72.85434244804671,1269.2455322876572,101270.75446771234,1903,102628,38757,148665,105083,1811,5,50,123,31636.450123134167,14295.863593305969,319.08104658583284,1152.3392486748098,49397.59036144578,43868.14200092208,29650.90243007503,1.4498244587478057,140901.70054129013,5373.776162118821,664.7227065077512,1840.6074177007868,105.62600760716661,1840.1832168670232,146824.81678313296,1.0812637676714918,0.48860094197839055,0.010905483177825666,0.03938440225778478,1.6883001872910013,1.499315894041462,1.0134021469418437,0.7457894375746462,0.33700696593323354,0.0075219335085880594,0.027164945397459065,1.1644859328343542,1.0341361569637204,0.6989826532634895,-35818.700541290134,-3562.776162118821,-659.7227065077512,-1790.6074177007868,17.373992392833387,62.81678313297675,-44196.81678313296,-25.42105624253538,-66.29930340667664,-99.2478066491412,-97.28350546025409,16.44859328343542,3.413615696372041,-30.10173467365105,"Westmoreland County, Pennsylvania"
WYOMING,6300,0.9716838335733008,0.01506257614353749,0.006940598811237863,0.006571418023406062,8.121977332299627e-4,0.019160482888470484,0.9808395171115295,408,26320,178,188,22,519,26568,6121.608151511795,94.89422970428619,41.39993354745819,43.72577251079854,5.116845719348765,120.71104219736405,6179.288957802636,142,8282,1601,10431,8841,39,0,5,0,33590.425531914894,9558.823529411764,0,2659.574468085106,0,27360.308285163777,31172.83950617284,1.6557142857142857,10135.6340680031,157.11773175323955,68.54646140214864,72.39738620002215,8.472034555321741,199.86299700963562,10231.137002990365,1.4442283434650458,0.410983893557423,0,0.11434903748733535,0,1.1763629690797321,1.3402836566725456,0.8722690599012355,0.24822150603123044,0,0.06906326681719996,0,0.7104866940084663,0.809489697731477,-1294.6340680031008,-118.11773175323955,-68.54646140214864,-67.39738620002215,-8.472034555321741,-57.86299700963562,-1949.1370029903646,-12.773094009876452,-75.17784939687695,-100,-93.09367331828,-100,-28.95133059915337,-19.051030226852294,"Wyoming County, Pennsylvania"
YORK,145640,0.8886025807921009,0.08458469075376189,0.01967636268636387,0.008516301326122537,0.0014335252887704953,0.0782387735097031,0.9217612264902969,37881,397958,3814,8812,642,35039,412808,129416.07986656157,12318.914361377882,1240.3141251364864,2865.665461642034,208.77862305653494,11394.69497395316,134245.30502604684,5562,126471,23808,164710,130271,5414,14,145,149,32734.861467793085,14292.125339880151,367.06869428421606,1645.4834316840672,23208.722741433023,15873.740688946602,30636.760915486135,1.1309393023894534,146361.73108226692,13931.944414052121,1402.719991425643,3240.893698070993,236.11595031338828,12886.708384783196,151823.2916152168,1.0066059807584955,0.43948677953098775,0.011287463164590998,0.05059906745601582,0.7136745985706231,0.4881218859051544,0.9420888125321147,0.8900618968955577,0.38860333052573043,0.009980609163323618,0.04474074545743515,0.6310458899631203,0.4316075008392125,0.8330144779137709,-16090.731082266924,-8517.944414052121,-1388.719991425643,-3095.893698070993,-87.11595031338828,-7324.708384783196,-25352.29161521679,-10.99381031044423,-61.13966694742696,-99.00193908366764,-95.5259254542565,-36.895411003687975,-56.83924991607875,-16.698552208622907,"York County, Pennsylvania"
